product_id,product_name,$price,$url,$image,category,price_range,rider_category,frame_size,frame,front_suspension,rear_suspension,without_suspension,wheels_type,tires,shifters,front_derailleur,rear_derailleur,crank,cassette,pedals,saddle,seat_post,handlebars,stem,headset,brakeset
Equinox TTX 9.9 SSL-Small,Equinox TTX 9.9 SSL,"$8,579.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx99ssl/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx99ssl_orange.jpg,triathlon,"5,001 - 10,000",Adult - Male,Small,OCLV Red Carbon,,,"Bontrager Race XXX Lite TT, carbon","Bontrager Aeolus 5.0 carbon, Timex Edition","Bontrager Race X Lite TT, 700x23c, folding",SRAM TT Carbon,SRAM Red,SRAM Red,SRAM Red 53/39,"SRAM 1090 11-23, 10 speed",,Bontrager Race Lite TT,"Bontrager Race XXX Lite TTX, carbon",Bontrager Race XXX Lite Carbon Aerobar,"Bontrager Race XXX Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Bontrager Speed Limit w/Bontrager XXX Lite Aero levers
Equinox TTX 9.9 SSL-Medium,Equinox TTX 9.9 SSL,"$8,579.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx99ssl/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx99ssl_orange.jpg,triathlon,"5,001 - 10,000",Adult - Male,Medium,OCLV Red Carbon,,,"Bontrager Race XXX Lite TT, carbon","Bontrager Aeolus 5.0 carbon, Timex Edition","Bontrager Race X Lite TT, 700x23c, folding",SRAM TT Carbon,SRAM Red,SRAM Red,SRAM Red 53/39,"SRAM 1090 11-23, 10 speed",,Bontrager Race Lite TT,"Bontrager Race XXX Lite TTX, carbon",Bontrager Race XXX Lite Carbon Aerobar,"Bontrager Race XXX Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Bontrager Speed Limit w/Bontrager XXX Lite Aero levers
Equinox TTX 9.9 SSL-Large,Equinox TTX 9.9 SSL,"$8,579.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx99ssl/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx99ssl_orange.jpg,triathlon,"5,001 - 10,000",Adult - Male,Large,OCLV Red Carbon,,,"Bontrager Race XXX Lite TT, carbon","Bontrager Aeolus 5.0 carbon, Timex Edition","Bontrager Race X Lite TT, 700x23c, folding",SRAM TT Carbon,SRAM Red,SRAM Red,SRAM Red 53/39,"SRAM 1090 11-23, 10 speed",,Bontrager Race Lite TT,"Bontrager Race XXX Lite TTX, carbon",Bontrager Race XXX Lite Carbon Aerobar,"Bontrager Race XXX Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Bontrager Speed Limit w/Bontrager XXX Lite Aero levers
Equinox TTX 9.9-Small,Equinox TTX 9.9,"$4,729.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx99/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx99_black.jpg,triathlon,"3,001 - 5,000",Adult - Male,Small,OCLV Red Carbon,,,"Bontrager Race XXX Lite TT, carbon",Bontrager Race Lite Aero,"Bontrager Race X Lite TT, 700x23c, folding",SRAM TT Aluminum,SRAM Force,SRAM Force,SRAM Red 53/39,"SRAM 1070 11-23, 10 speed",,Bontrager Race Lite TT,"Bontrager Race XXX Lite TTX, carbon",Bontrager Race X Lite Aero Carbon Bullhorn w/Bontrager Race Lite clip-ons,"Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Bontrager Speed Limit w/Bontrager Race XXX Lite Aero levers
Equinox TTX 9.9-Medium,Equinox TTX 9.9,"$4,729.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx99/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx99_black.jpg,triathlon,"3,001 - 5,000",Adult - Male,Medium,OCLV Red Carbon,,,"Bontrager Race XXX Lite TT, carbon",Bontrager Race Lite Aero,"Bontrager Race X Lite TT, 700x23c, folding",SRAM TT Aluminum,SRAM Force,SRAM Force,SRAM Red 53/39,"SRAM 1070 11-23, 10 speed",,Bontrager Race Lite TT,"Bontrager Race XXX Lite TTX, carbon",Bontrager Race X Lite Aero Carbon Bullhorn w/Bontrager Race Lite clip-ons,"Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Bontrager Speed Limit w/Bontrager Race XXX Lite Aero levers
Equinox TTX 9.9-Large,Equinox TTX 9.9,"$4,729.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx99/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx99_black.jpg,triathlon,"3,001 - 5,000",Adult - Male,Large,OCLV Red Carbon,,,"Bontrager Race XXX Lite TT, carbon",Bontrager Race Lite Aero,"Bontrager Race X Lite TT, 700x23c, folding",SRAM TT Aluminum,SRAM Force,SRAM Force,SRAM Red 53/39,"SRAM 1070 11-23, 10 speed",,Bontrager Race Lite TT,"Bontrager Race XXX Lite TTX, carbon",Bontrager Race X Lite Aero Carbon Bullhorn w/Bontrager Race Lite clip-ons,"Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Bontrager Speed Limit w/Bontrager Race XXX Lite Aero levers
Equinox TTX 9.5-Small,Equinox TTX 9.5,"$3,519.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx95/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx95_green.jpg,triathlon,"3,001 - 5,000",Adult - Male,Small,OCLV Black Carbon,,,"Bontrager Race Lite TT, carbon",Bontrager Race Lite Aero,"Bontrager Race X Lite TT, 700x23c, folding","Shimano Dura-Ace, bar end control, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Shimano Ultegra SL w/Bontrager Race Lite Aero levers
Equinox TTX 9.5-Medium,Equinox TTX 9.5,"$3,519.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx95/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx95_green.jpg,triathlon,"3,001 - 5,000",Adult - Male,Medium,OCLV Black Carbon,,,"Bontrager Race Lite TT, carbon",Bontrager Race Lite Aero,"Bontrager Race X Lite TT, 700x23c, folding","Shimano Dura-Ace, bar end control, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Shimano Ultegra SL w/Bontrager Race Lite Aero levers
Equinox TTX 9.5-Large,Equinox TTX 9.5,"$3,519.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx95/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx95_green.jpg,triathlon,"3,001 - 5,000",Adult - Male,Large,OCLV Black Carbon,,,"Bontrager Race Lite TT, carbon",Bontrager Race Lite Aero,"Bontrager Race X Lite TT, 700x23c, folding","Shimano Dura-Ace, bar end control, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Shimano Ultegra SL w/Bontrager Race Lite Aero levers
Equinox TTX 9.5-Extra-Large,Equinox TTX 9.5,"$3,519.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx95/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx95_green.jpg,triathlon,"3,001 - 5,000",Adult - Male,Extra-Large,OCLV Black Carbon,,,"Bontrager Race Lite TT, carbon",Bontrager Race Lite Aero,"Bontrager Race X Lite TT, 700x23c, folding","Shimano Dura-Ace, bar end control, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Shimano Ultegra SL w/Bontrager Race Lite Aero levers
Equinox TTX 9.0-Small,Equinox TTX 9.0,"$2,969.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx90/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx90_silver.jpg,triathlon,"2,001 - 3,000",Adult - Male,Small,OCLV White Carbon,,,"Bontrager Race Lite TT, carbon",Bontrager Select Aero,Bontrager Race Lite 700x23c,"Shimano Dura-Ace, bar end control, 10 speed",Shimano 105,Shimano 105,Shimano 105 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Alloy dual pivot w/Bontrager Race Lite Aero levers
Equinox TTX 9.0-Medium,Equinox TTX 9.0,"$2,969.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx90/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx90_silver.jpg,triathlon,"2,001 - 3,000",Adult - Male,Medium,OCLV White Carbon,,,"Bontrager Race Lite TT, carbon",Bontrager Select Aero,Bontrager Race Lite 700x23c,"Shimano Dura-Ace, bar end control, 10 speed",Shimano 105,Shimano 105,Shimano 105 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Alloy dual pivot w/Bontrager Race Lite Aero levers
Equinox TTX 9.0-Large,Equinox TTX 9.0,"$2,969.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox_ttx/equinoxttx90/,http://www.trekbikes.com/images/bikes/2009/medium/equinoxttx90_silver.jpg,triathlon,"2,001 - 3,000",Adult - Male,Large,OCLV White Carbon,,,"Bontrager Race Lite TT, carbon",Bontrager Select Aero,Bontrager Race Lite 700x23c,"Shimano Dura-Ace, bar end control, 10 speed",Shimano 105,Shimano 105,Shimano 105 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Alloy dual pivot w/Bontrager Race Lite Aero levers
Equinox 7-50 cm,Equinox 7,"$1,869.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox/equinox7/,http://www.trekbikes.com/images/bikes/2009/medium/equinox7_chired.jpg,triathlon,"1,001 - 2,000",Adult - Male,50 cm,Alpha Red Aluminum,,,"Bontrager Race Lite TT, carbon",Bontrager Select Aero,Bontrager Race Lite 700x23c,"Shimano Dura-Ace, bar end control, 10 speed",Shimano 105,Shimano 105,Shimano 105 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy"
Equinox 7-52 cm,Equinox 7,"$1,869.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox/equinox7/,http://www.trekbikes.com/images/bikes/2009/medium/equinox7_chired.jpg,triathlon,"1,001 - 2,000",Adult - Male,52 cm,Alpha Red Aluminum,,,"Bontrager Race Lite TT, carbon",Bontrager Select Aero,Bontrager Race Lite 700x23c,"Shimano Dura-Ace, bar end control, 10 speed",Shimano 105,Shimano 105,Shimano 105 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy"
Equinox 7-54 cm,Equinox 7,"$1,869.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox/equinox7/,http://www.trekbikes.com/images/bikes/2009/medium/equinox7_chired.jpg,triathlon,"1,001 - 2,000",Adult - Male,54 cm,Alpha Red Aluminum,,,"Bontrager Race Lite TT, carbon",Bontrager Select Aero,Bontrager Race Lite 700x23c,"Shimano Dura-Ace, bar end control, 10 speed",Shimano 105,Shimano 105,Shimano 105 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy"
Equinox 7-56 cm,Equinox 7,"$1,869.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox/equinox7/,http://www.trekbikes.com/images/bikes/2009/medium/equinox7_chired.jpg,triathlon,"1,001 - 2,000",Adult - Male,56 cm,Alpha Red Aluminum,,,"Bontrager Race Lite TT, carbon",Bontrager Select Aero,Bontrager Race Lite 700x23c,"Shimano Dura-Ace, bar end control, 10 speed",Shimano 105,Shimano 105,Shimano 105 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy"
Equinox 7-58 cm,Equinox 7,"$1,869.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox/equinox7/,http://www.trekbikes.com/images/bikes/2009/medium/equinox7_chired.jpg,triathlon,"1,001 - 2,000",Adult - Male,58 cm,Alpha Red Aluminum,,,"Bontrager Race Lite TT, carbon",Bontrager Select Aero,Bontrager Race Lite 700x23c,"Shimano Dura-Ace, bar end control, 10 speed",Shimano 105,Shimano 105,Shimano 105 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy"
Equinox 7-60 cm,Equinox 7,"$1,869.99",http://www.trekbikes.com/us/en/bikes/triathlon/equinox/equinox7/,http://www.trekbikes.com/images/bikes/2009/medium/equinox7_chired.jpg,triathlon,"1,001 - 2,000",Adult - Male,60 cm,Alpha Red Aluminum,,,"Bontrager Race Lite TT, carbon",Bontrager Select Aero,Bontrager Race Lite 700x23c,"Shimano Dura-Ace, bar end control, 10 speed",Shimano 105,Shimano 105,Shimano 105 53/39,"Shimano 105 11-25, 10 speed",,Bontrager Race Lite TT,Bontrager Race Lite TTX,Bontrager Race Bullhorn w/Race Lite clip-ons,"Bontrager Race Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy"
69er 3x9-15.5'',69er 3x9,"$1,979.99",http://www.trekbikes.com/us/en/bikes/mountain_hardtail/69er/69er3x9/,http://www.trekbikes.com/images/bikes/2009/medium/69er3x9_blackwhite.jpg,mountain hardtail,"1,001 - 2,000",Adult - Male,15.5'',"Alpha Red Aluminum w/internally and externally relieved head tube, hydroformed bi-axial down tube and top tube, wishbone seatstay, hydroformed chainstays, forged and relieved disc ready dropouts","Fox F29 RL w/air pressure, rebound, lockout, alloy steerer, Bontrager 51mm offset, 100mm",,,"Shimano 525 custom SI rear hub, Bontrager sealed front hub; Bontrager Duster rims, 29"" front, 26"" rear","Bontrager XDX, 29x2.25"" front, 26x2.2"" rear; 120tpi, folding","Shimano SLX, 9 speed",Shimano SLX,"Shimano Deore XT ""Shadow""",Shimano M542 custom 44/32/22,"SRAM PG950 11-32, 9 speed",CrankBrothers Custom Candy C,Bontrager Race,Bontrager Race,"Bontrager Race Big Sweep, 31.8mm, 620mm width","Bontrager Race, 7 degree, 31.8mm","Cane Creek ZS-3 w/cartridge bearings, sealed","Avid Juicy 5, hydraulic disc; 185mm front rotor, 160mm rear rotor"
69er 3x9-17.5'',69er 3x9,"$1,979.99",http://www.trekbikes.com/us/en/bikes/mountain_hardtail/69er/69er3x9/,http://www.trekbikes.com/images/bikes/2009/medium/69er3x9_blackwhite.jpg,mountain hardtail,"1,001 - 2,000",Adult - Male,17.5'',"Alpha Red Aluminum w/internally and externally relieved head tube, hydroformed bi-axial down tube and top tube, wishbone seatstay, hydroformed chainstays, forged and relieved disc ready dropouts","Fox F29 RL w/air pressure, rebound, lockout, alloy steerer, Bontrager 51mm offset, 100mm",,,"Shimano 525 custom SI rear hub, Bontrager sealed front hub; Bontrager Duster rims, 29"" front, 26"" rear","Bontrager XDX, 29x2.25"" front, 26x2.2"" rear; 120tpi, folding","Shimano SLX, 9 speed",Shimano SLX,"Shimano Deore XT ""Shadow""",Shimano M542 custom 44/32/22,"SRAM PG950 11-32, 9 speed",CrankBrothers Custom Candy C,Bontrager Race,Bontrager Race,"Bontrager Race Big Sweep, 31.8mm, 620mm width","Bontrager Race, 7 degree, 31.8mm","Cane Creek ZS-3 w/cartridge bearings, sealed","Avid Juicy 5, hydraulic disc; 185mm front rotor, 160mm rear rotor"
69er 3x9-19.5'',69er 3x9,"$1,979.99",http://www.trekbikes.com/us/en/bikes/mountain_hardtail/69er/69er3x9/,http://www.trekbikes.com/images/bikes/2009/medium/69er3x9_blackwhite.jpg,mountain hardtail,"1,001 - 2,000",Adult - Male,19.5'',"Alpha Red Aluminum w/internally and externally relieved head tube, hydroformed bi-axial down tube and top tube, wishbone seatstay, hydroformed chainstays, forged and relieved disc ready dropouts","Fox F29 RL w/air pressure, rebound, lockout, alloy steerer, Bontrager 51mm offset, 100mm",,,"Shimano 525 custom SI rear hub, Bontrager sealed front hub; Bontrager Duster rims, 29"" front, 26"" rear","Bontrager XDX, 29x2.25"" front, 26x2.2"" rear; 120tpi, folding","Shimano SLX, 9 speed",Shimano SLX,"Shimano Deore XT ""Shadow""",Shimano M542 custom 44/32/22,"SRAM PG950 11-32, 9 speed",CrankBrothers Custom Candy C,Bontrager Race,Bontrager Race,"Bontrager Race Big Sweep, 31.8mm, 620mm width","Bontrager Race, 7 degree, 31.8mm","Cane Creek ZS-3 w/cartridge bearings, sealed","Avid Juicy 5, hydraulic disc; 185mm front rotor, 160mm rear rotor"
69er 3x9-21.5'',69er 3x9,"$1,979.99",http://www.trekbikes.com/us/en/bikes/mountain_hardtail/69er/69er3x9/,http://www.trekbikes.com/images/bikes/2009/medium/69er3x9_blackwhite.jpg,mountain hardtail,"1,001 - 2,000",Adult - Male,21.5'',"Alpha Red Aluminum w/internally and externally relieved head tube, hydroformed bi-axial down tube and top tube, wishbone seatstay, hydroformed chainstays, forged and relieved disc ready dropouts","Fox F29 RL w/air pressure, rebound, lockout, alloy steerer, Bontrager 51mm offset, 100mm",,,"Shimano 525 custom SI rear hub, Bontrager sealed front hub; Bontrager Duster rims, 29"" front, 26"" rear","Bontrager XDX, 29x2.25"" front, 26x2.2"" rear; 120tpi, folding","Shimano SLX, 9 speed",Shimano SLX,"Shimano Deore XT ""Shadow""",Shimano M542 custom 44/32/22,"SRAM PG950 11-32, 9 speed",CrankBrothers Custom Candy C,Bontrager Race,Bontrager Race,"Bontrager Race Big Sweep, 31.8mm, 620mm width","Bontrager Race, 7 degree, 31.8mm","Cane Creek ZS-3 w/cartridge bearings, sealed","Avid Juicy 5, hydraulic disc; 185mm front rotor, 160mm rear rotor"
69er Single Speed-15.5'',69er Single Speed,"$2,199.99",http://www.trekbikes.com/us/en/bikes/mountain_hardtail/69er/69ersinglespeed/,http://www.trekbikes.com/images/bikes/2009/medium/69ersinglespeed_tanblack.jpg,mountain hardtail,"2,001 - 3,000",Adult - Male,15.5'',"Alpha Red Aluminum w/internally and externally relieved head tube, hydroformed bi-axial down tube and top tube, wishbone seatstay, hydroformed chainstays, asymmetric seat tube, forged horizontally adjustable disc dropouts","Fox F29 RP24 Custom Trek Fork w/4-position platform, air pressure, rebound, compression, lockout, alloy 1 1/8"" steerer, Bontrager 51mm offset, 100mm",,,"Bontrager sealed hubs; Bontrager Duster rims, 29"" front, 26"" rear","Bontrager XDX, 29x2.2"" front, 26x2.2"" rear; 120tpi, folding",,,,"Bontrager Race Lite Single Speed, 32T",Bontrager 16T w/cog chainguide,CrankBrothers Custom Candy C,Bontrager Race Lite,Bontrager Race Lite,"Bontrager Race Lite Big Sweep, 31.8mm, 640mm width","Bontrager Race X Lite, 7 degree, 31.8mm","VP-A58, semi-cartridge bearings, sealed","Avid Elixir R, hydraulic disc; 185mm front rotor, 160mm rear rotor"
69er Single Speed-17.5'',69er Single Speed,"$2,199.99",http://www.trekbikes.com/us/en/bikes/mountain_hardtail/69er/69ersinglespeed/,http://www.trekbikes.com/images/bikes/2009/medium/69ersinglespeed_tanblack.jpg,mountain hardtail,"2,001 - 3,000",Adult - Male,17.5'',"Alpha Red Aluminum w/internally and externally relieved head tube, hydroformed bi-axial down tube and top tube, wishbone seatstay, hydroformed chainstays, asymmetric seat tube, forged horizontally adjustable disc dropouts","Fox F29 RP24 Custom Trek Fork w/4-position platform, air pressure, rebound, compression, lockout, alloy 1 1/8"" steerer, Bontrager 51mm offset, 100mm",,,"Bontrager sealed hubs; Bontrager Duster rims, 29"" front, 26"" rear","Bontrager XDX, 29x2.2"" front, 26x2.2"" rear; 120tpi, folding",,,,"Bontrager Race Lite Single Speed, 32T",Bontrager 16T w/cog chainguide,CrankBrothers Custom Candy C,Bontrager Race Lite,Bontrager Race Lite,"Bontrager Race Lite Big Sweep, 31.8mm, 640mm width","Bontrager Race X Lite, 7 degree, 31.8mm","VP-A58, semi-cartridge bearings, sealed","Avid Elixir R, hydraulic disc; 185mm front rotor, 160mm rear rotor"
69er Single Speed-19.5'',69er Single Speed,"$2,199.99",http://www.trekbikes.com/us/en/bikes/mountain_hardtail/69er/69ersinglespeed/,http://www.trekbikes.com/images/bikes/2009/medium/69ersinglespeed_tanblack.jpg,mountain hardtail,"2,001 - 3,000",Adult - Male,19.5'',"Alpha Red Aluminum w/internally and externally relieved head tube, hydroformed bi-axial down tube and top tube, wishbone seatstay, hydroformed chainstays, asymmetric seat tube, forged horizontally adjustable disc dropouts","Fox F29 RP24 Custom Trek Fork w/4-position platform, air pressure, rebound, compression, lockout, alloy 1 1/8"" steerer, Bontrager 51mm offset, 100mm",,,"Bontrager sealed hubs; Bontrager Duster rims, 29"" front, 26"" rear","Bontrager XDX, 29x2.2"" front, 26x2.2"" rear; 120tpi, folding",,,,"Bontrager Race Lite Single Speed, 32T",Bontrager 16T w/cog chainguide,CrankBrothers Custom Candy C,Bontrager Race Lite,Bontrager Race Lite,"Bontrager Race Lite Big Sweep, 31.8mm, 640mm width","Bontrager Race X Lite, 7 degree, 31.8mm","VP-A58, semi-cartridge bearings, sealed","Avid Elixir R, hydraulic disc; 185mm front rotor, 160mm rear rotor"
69er Single Speed-21.5'',69er Single Speed,"$2,199.99",http://www.trekbikes.com/us/en/bikes/mountain_hardtail/69er/69ersinglespeed/,http://www.trekbikes.com/images/bikes/2009/medium/69ersinglespeed_tanblack.jpg,mountain hardtail,"2,001 - 3,000",Adult - Male,21.5'',"Alpha Red Aluminum w/internally and externally relieved head tube, hydroformed bi-axial down tube and top tube, wishbone seatstay, hydroformed chainstays, asymmetric seat tube, forged horizontally adjustable disc dropouts","Fox F29 RP24 Custom Trek Fork w/4-position platform, air pressure, rebound, compression, lockout, alloy 1 1/8"" steerer, Bontrager 51mm offset, 100mm",,,"Bontrager sealed hubs; Bontrager Duster rims, 29"" front, 26"" rear","Bontrager XDX, 29x2.2"" front, 26x2.2"" rear; 120tpi, folding",,,,"Bontrager Race Lite Single Speed, 32T",Bontrager 16T w/cog chainguide,CrankBrothers Custom Candy C,Bontrager Race Lite,Bontrager Race Lite,"Bontrager Race Lite Big Sweep, 31.8mm, 640mm width","Bontrager Race X Lite, 7 degree, 31.8mm","VP-A58, semi-cartridge bearings, sealed","Avid Elixir R, hydraulic disc; 185mm front rotor, 160mm rear rotor"
6000-15.5'',6000,$879.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/6_series/6000/,http://www.trekbikes.com/images/bikes/2009/medium/6000_blackonyx.jpg,mountain hardtail,"1,000 or under",Adult - Male,15.5'',"Alpha Black Aluminum w/externally relieved head tube, hydroformed bi-axial down tube and top tube, monostay seatstays, forged disc ready dropouts","RockShox Dart 3 w/preload, lockout, alloy steerer, 100mm",,,"Shimano M475 disc hubs; Bontrager Ranger, 32-hole rims w/eyelets","Bontrager Jones XR, 26x2.2/2.25""; 52/54/27tpi","SRAM X-5, 9 speed",SRAM X-5,SRAM X-5,Shimano M442 Octalink 44/32/22,"SRAM PG950 11-34, 9 speed",Alloy platform,Bontrager Race Basic,"Bontrager SSR, 20mm offset","Bontrager SSR Riser, 25mm rise, 25.4mm, 620mm width","Bontrager SSR, 10 degree, 25.4mm","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed","Avid BB-5, mechanical disc w/alloy levers"
6000-17.5'',6000,$879.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/6_series/6000/,http://www.trekbikes.com/images/bikes/2009/medium/6000_blackonyx.jpg,mountain hardtail,"1,000 or under",Adult - Male,17.5'',"Alpha Black Aluminum w/externally relieved head tube, hydroformed bi-axial down tube and top tube, monostay seatstays, forged disc ready dropouts","RockShox Dart 3 w/preload, lockout, alloy steerer, 100mm",,,"Shimano M475 disc hubs; Bontrager Ranger, 32-hole rims w/eyelets","Bontrager Jones XR, 26x2.2/2.25""; 52/54/27tpi","SRAM X-5, 9 speed",SRAM X-5,SRAM X-5,Shimano M442 Octalink 44/32/22,"SRAM PG950 11-34, 9 speed",Alloy platform,Bontrager Race Basic,"Bontrager SSR, 20mm offset","Bontrager SSR Riser, 25mm rise, 25.4mm, 620mm width","Bontrager SSR, 10 degree, 25.4mm","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed","Avid BB-5, mechanical disc w/alloy levers"
