product_id,product_name,$price,$url,$image,category,price_range,rider_gender,frame_size,frame,fork,wheels_type,tires,shifters,front_derailleur,rear_derailleur,crank,cassette,pedals,saddle,seat_post,handlebars,stem,headset,brakeset
Madone 5.1-60,Madone 5.1," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone51/,http://www.trekbikes.com/images/bikes/2009/medium/madone51_onyxcarbon.jpg,road,"3,001 - 5,000",Male,60,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race,Carbon seat mast cap,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1-62,Madone 5.1," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone51/,http://www.trekbikes.com/images/bikes/2009/medium/madone51_onyxcarbon.jpg,road,"3,001 - 5,000",Male,62,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race,Carbon seat mast cap,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1 WSD-47,Madone 5.1 WSD," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone51wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone51wsd_silverwhite.jpg,road,"3,001 - 5,000",Female,47,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager Race VR OS, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1 WSD-50,Madone 5.1 WSD," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone51wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone51wsd_silverwhite.jpg,road,"3,001 - 5,000",Female,50,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager Race VR OS, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1 WSD-52,Madone 5.1 WSD," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone51wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone51wsd_silverwhite.jpg,road,"3,001 - 5,000",Female,52,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager Race VR OS, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1 WSD-54,Madone 5.1 WSD," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone51wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone51wsd_silverwhite.jpg,road,"3,001 - 5,000",Female,54,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager Race VR OS, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1 WSD-56,Madone 5.1 WSD," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone51wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone51wsd_silverwhite.jpg,road,"3,001 - 5,000",Female,56,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager Race VR OS, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 4.7-50,Madone 4.7," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone47/,http://www.trekbikes.com/images/bikes/2009/medium/madone47_whiteblack.jpg,road,"2,001 - 3,000",Male,50,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7-52,Madone 4.7," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone47/,http://www.trekbikes.com/images/bikes/2009/medium/madone47_whiteblack.jpg,road,"2,001 - 3,000",Male,52,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7-54,Madone 4.7," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone47/,http://www.trekbikes.com/images/bikes/2009/medium/madone47_whiteblack.jpg,road,"2,001 - 3,000",Male,54,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7-56,Madone 4.7," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone47/,http://www.trekbikes.com/images/bikes/2009/medium/madone47_whiteblack.jpg,road,"2,001 - 3,000",Male,56,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7-58,Madone 4.7," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone47/,http://www.trekbikes.com/images/bikes/2009/medium/madone47_whiteblack.jpg,road,"2,001 - 3,000",Male,58,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7-60,Madone 4.7," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone47/,http://www.trekbikes.com/images/bikes/2009/medium/madone47_whiteblack.jpg,road,"2,001 - 3,000",Male,60,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7-62,Madone 4.7," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone47/,http://www.trekbikes.com/images/bikes/2009/medium/madone47_whiteblack.jpg,road,"2,001 - 3,000",Male,62,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7 WSD-47,Madone 4.7 WSD," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone47wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone47wsd_silverwhite.jpg,road,"2,001 - 3,000",Female,47,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race FIT,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7 WSD-50,Madone 4.7 WSD," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone47wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone47wsd_silverwhite.jpg,road,"2,001 - 3,000",Female,50,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race FIT,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7 WSD-52,Madone 4.7 WSD," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone47wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone47wsd_silverwhite.jpg,road,"2,001 - 3,000",Female,52,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race FIT,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7 WSD-54,Madone 4.7 WSD," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone47wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone47wsd_silverwhite.jpg,road,"2,001 - 3,000",Female,54,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race FIT,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.7 WSD-56,Madone 4.7 WSD," $2,799.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone47wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone47wsd_silverwhite.jpg,road,"2,001 - 3,000",Female,56,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra STI, 10 speed",Shimano Ultegra,Shimano Ultegra,Shimano Ultegra 50/34 or 52/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race FIT,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra w/Shimano Ultegra STI levers
Madone 4.5-50,Madone 4.5," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone45/,http://www.trekbikes.com/images/bikes/2009/medium/madone45_carrerabluewht.jpg,road,"2,001 - 3,000",Male,50,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
Madone 4.5-52,Madone 4.5," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone45/,http://www.trekbikes.com/images/bikes/2009/medium/madone45_carrerabluewht.jpg,road,"2,001 - 3,000",Male,52,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
Madone 4.5-54,Madone 4.5," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone45/,http://www.trekbikes.com/images/bikes/2009/medium/madone45_carrerabluewht.jpg,road,"2,001 - 3,000",Male,54,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
Madone 4.5-56,Madone 4.5," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone45/,http://www.trekbikes.com/images/bikes/2009/medium/madone45_carrerabluewht.jpg,road,"2,001 - 3,000",Male,56,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
Madone 4.5-58,Madone 4.5," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone45/,http://www.trekbikes.com/images/bikes/2009/medium/madone45_carrerabluewht.jpg,road,"2,001 - 3,000",Male,58,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
Madone 4.5-60,Madone 4.5," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone45/,http://www.trekbikes.com/images/bikes/2009/medium/madone45_carrerabluewht.jpg,road,"2,001 - 3,000",Male,60,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
Madone 4.5-62,Madone 4.5," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone45/,http://www.trekbikes.com/images/bikes/2009/medium/madone45_carrerabluewht.jpg,road,"2,001 - 3,000",Male,62,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
Madone 4.5 WSD-47,Madone 4.5 WSD," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone45wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone45wsd_electricbluewht.jpg,road,"2,001 - 3,000",Female,47,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race FIT,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager FIT VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/short reach Shimano 105 STI levers
Madone 4.5 WSD-50,Madone 4.5 WSD," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone45wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone45wsd_electricbluewht.jpg,road,"2,001 - 3,000",Female,50,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race FIT,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager FIT VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/short reach Shimano 105 STI levers
Madone 4.5 WSD-52,Madone 4.5 WSD," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone45wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone45wsd_electricbluewht.jpg,road,"2,001 - 3,000",Female,52,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race FIT,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager FIT VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/short reach Shimano 105 STI levers
Madone 4.5 WSD-54,Madone 4.5 WSD," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone45wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone45wsd_electricbluewht.jpg,road,"2,001 - 3,000",Female,54,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race FIT,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager FIT VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/short reach Shimano 105 STI levers
Madone 4.5 WSD-56,Madone 4.5 WSD," $2,469.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone45wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone45wsd_electricbluewht.jpg,road,"2,001 - 3,000",Female,56,TCT Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34 or 50/39/30,"Shimano 105 11-25 or 12-27  triple , 10 speed",,Bontrager Race FIT,"Bontrager Carbon, Infinite Angle Adjustability","Bontrager FIT VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/short reach Shimano 105 STI levers
1.5-50,1.5," $1,099.99 ",http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Male,50,Alpha Black Aluminum,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Vero 50/34 or 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
1.5-52,1.5," $1,099.99 ",http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Male,52,Alpha Black Aluminum,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Vero 50/34 or 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
1.5-54,1.5," $1,099.99 ",http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Male,54,Alpha Black Aluminum,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Vero 50/34 or 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
